utc,freq_khz,dx_call,wpm,snr_db,spotter
19:17:12,14057.0,KE0TL,15,13,KM3T-3
19:17:12,14057.0,KE0TL,15,19,K3PA-1
19:17:12,14057.0,KE0TL,15,19,W8WWV
19:17:12,14057.0,KE0TL,15,17,WA7LNW
19:17:13,14027.0,K5AX,35,28,IT9GSF
19:17:13,14031.6,N6NT,34,4,W2NAF
19:17:13,14043.9,ZA1EM,32,17,RK3TD-2
19:17:13,14057.0,KE0TL,15,12,KM3T-2
19:17:14,14033.3,KR2Q,37,25,K7EK
19:17:14,14033.3,KR2Q,36,51,N9CO
19:17:14,14039.3,K7RL,38,27,N6TV
19:17:14,14040.4,KT5V,31,23,VE6WZ-3
19:17:14,14043.3,K5UV,35,14,K7EK
19:17:14,14043.9,ZA1EM,33,14,HB9EMP
19:17:14,14046.1,AD8J,31,13,N6TV
19:17:14,14046.8,EA3FZT,36,25,YO5LD
19:17:14,14046.8,EA3FZT,34,17,N9CO
19:17:14,14046.8,EA3FZT,34,23,ES5PC
19:17:14,14057.0,KE0TL,15,12,W1NT-2
19:17:14,14057.0,KE0TL,15,12,VE6WZ-3
19:17:15,14023.2,AB5SE,33,28,AC0C-1
19:17:15,14036.0,EA4RKC,20,21,DK3WW
19:17:15,14040.0,KC9IL,31,9,K4PP
19:17:15,14043.7,N8UM,37,24,AC0C-1
19:17:15,14044.6,N3SD,40,24,AC0C-1
19:17:15,14057.0,KE0TL,15,21,AC0C-1
19:17:16,14020.8,RK1AT,25,18,G4ZFE
19:17:16,14040.5,NE5A,30,19,K1RA-4
19:17:16,14043.9,ZA1EM,30,21,RK3TD
19:17:16,14043.9,ZA1EM,31,10,DK0TE
19:17:16,14044.6,N3SD,40,8,KM3T-5
19:17:16,14057.0,KE0TL,15,14,KM3T-5
19:17:16,14057.0,KE0TL,15,9,K1RA-4
19:17:17,14030.5,AD4EB,37,8,AK6RI-1
19:17:17,14031.6,N6NT,34,15,DK9IP-1
19:17:17,14031.6,N6NT,34,4,EA5WU
19:17:17,14031.6,N6NT,34,9,W3RGA
19:17:17,14035.5,N3OC,41,6,DF7GB
19:17:17,14038.6,K4PI,37,13,VE6WZ
19:17:17,14040.4,KT5V,31,23,VE6WZ
19:17:17,14043.5,NK2Y,29,17,S53A
19:17:17,14043.7,N8UM,36,20,S53A
19:17:17,14043.7,N8UM,37,33,VE6WZ
19:17:17,14046.1,AD8J,30,9,WT8P
19:17:17,14057.0,KE0TL,15,12,VE6WZ
19:17:18,14020.8,RK1AT,24,20,EI4HQ
19:17:18,14020.8,RK1AT,25,19,G0KTN
19:17:18,14023.2,AB5SE,33,11,KD7EFG
19:17:18,14031.6,N6NT,33,5,HB9BXE
19:17:18,14034.1,VE5UO,33,15,WC2L
19:17:18,14040.5,KT5V,31,2,EI4HQ
19:17:18,14043.8,ZA1EM,30,17,EI4HQ
19:17:18,14044.6,N3SD,40,25,KD7EFG
19:17:18,14046.1,AD8J,31,26,WC2L
19:17:18,14046.1,AD8J,30,28,KD7EFG
19:17:19,14032.7,N4BP,31,24,K7CO
19:17:19,14039.6,W8CAR,39,16,W6YX
19:17:19,14040.0,KC9IL,30,14,W6YX
19:17:19,14043.8,ZA1EM,31,17,G4KCM
19:17:19,14044.6,N3SD,40,16,W6YX
19:17:19,14044.7,N3SD,40,23,K7CO
19:17:19,14057.0,KE0TL,15,16,W6YX
19:17:19,14057.1,KE0TL,15,9,W2NNN
19:17:20,14034.1,VE5UO,33,14,N2EPE
19:17:20,14039.6,W8CAR,38,19,K5TR
19:17:20,14043.7,N8UM,37,32,WE9V
19:17:20,14043.7,N8UM,37,24,K5TR
19:17:20,14044.6,N3SD,39,8,ND7K
19:17:20,14057.0,KE0TL,15,6,N2EPE
19:17:21,14040.5,KT5V,32,23,N7VVX
19:17:21,14043.9,LA1EM,33,41,MM0ZBH
19:17:22,14020.8,RK1AT,24,11,IK4VET
19:17:22,14034.0,VE5UO,33,11,NG7M
19:17:22,14035.2,VE3JM,36,13,NU4F
19:17:22,14035.5,N3OC,38,11,DL8LAS-1
19:17:22,14038.2,K0TG,35,16,N4HAC
19:17:22,14043.7,N8UM,36,9,DL1HWS
19:17:22,14043.7,N8UM,38,11,NU4F
19:17:22,14043.9,ZA1EM,31,22,OH6BG
19:17:23,14034.1,VE5UO,33,33,K3PA-1
19:17:23,14034.1,VE5UO,33,29,ZF9CW
19:17:23,14036.0,EA4RKC,20,11,RK3TD-2
19:17:23,14036.1,EA4RKC,20,7,BG7IEJ
19:17:23,14039.6,W8CAR,37,27,K3PA-1
19:17:23,14040.0,KC9IL,30,23,WA7LNW
19:17:23,14040.5,KT5V,31,9,DK0KK
19:17:23,14040.9,K5OHY,31,15,ZF9CW
19:17:23,14043.7,N8UM,37,11,VE6AO
19:17:23,14043.7,N8UM,38,25,WA7LNW
19:17:23,14043.9,K1SM,31,8,DK0KK
19:17:23,14043.9,LA1EM,34,12,BD8CS
19:17:23,14044.6,N3SD,41,5,IT9GSF
19:17:23,14044.6,N3SD,39,7,KM3T-2
19:17:23,14062.5,KF0UVL,17,14,W8WWV
19:17:24,14024.4,K1DW,36,29,K7EK
19:17:24,14039.0,W7SW,25,12,W8WTS
19:17:24,14039.1,W7SW,26,26,K7EK
19:17:24,14043.8,N8UM,38,25,K7EK
19:17:24,14043.9,ZA1EM,31,8,DM5GG
19:17:24,14044.0,K1SM,32,23,K7EK
19:17:25,14040.0,KC9IL,31,21,VE6WZ-3
19:17:25,14043.7,N8UM,38,6,N6TV
19:17:25,14043.7,N8UM,37,33,VE6WZ-3
19:17:25,14043.7,N8UM,37,45,K9IMM
19:17:25,14044.6,N3SD,40,9,N6TV
19:17:25,14059.0,N2ETH,19,3,K9IMM
19:17:26,14034.0,VE5UO,32,16,KM3T-5
19:17:26,14034.1,VE5UO,33,10,KD2M
19:17:26,14036.5,SM7T,30,5,PT2FHC
19:17:26,14036.5,SM7T,31,23,N2YCH
19:17:26,14036.5,SM7T,29,38,W1NT-6
19:17:26,14043.9,K1SM,32,3,KD2M
19:17:26,14046.1,AD8J,30,4,KD2OGR
19:17:26,14046.8,EA3FZT,36,9,YO2KAR
19:17:26,14062.5,KF0UVL,17,28,AC0C-1
19:17:27,14034.1,VE5UO,33,23,K1RA-4
19:17:27,14036.5,SM7T,29,31,EA5WU
19:17:27,14043.7,N8UM,38,7,WT8P
19:17:27,14043.9,K1SM,32,6,DK0TE
19:17:27,14043.9,K1SM,32,6,DK9IP-1
19:17:27,14062.5,KF0UVL,17,17,K1RA-4
19:17:28,14035.6,VE3KIU,24,13,AA4PA
19:17:28,14040.0,KC9IL,31,21,VE6WZ
19:17:28,14040.5,NE5A,30,13,W3RGA
19:17:28,14040.5,KT5V,31,15,VE6WZ
19:17:29,14024.0,W4CMG,36,17,KD7EFG
19:17:29,14027.7,W8FN,40,3,G4KCM
19:17:29,14029.7,KH7X,36,20,W2NNN
19:17:29,14033.3,KR2Q,37,12,W2NNN
19:17:29,14039.3,K7RL,38,20,W2NNN
19:17:29,14040.5,KT5V,31,13,K7CO
19:17:29,14043.7,N8UM,38,31,KD7EFG
19:17:30,14024.0,W4CMG,36,7,WB6BEE
19:17:30,14029.6,KH7X,36,27,WB6BEE
19:17:30,14032.7,N4BP,31,18,ND7K
19:17:30,14035.0,EA5M,36,16,LZ5DI
19:17:30,14036.5,SM7T,30,18,WB6BEE
19:17:30,14036.5,SM7T,30,9,SZ1A
19:17:30,14036.5,SM7T,29,25,TI7W
19:17:30,14039.0,W7SW,25,21,N2EPE
19:17:30,14039.2,K7RL,39,34,K5TR
19:17:30,14039.3,K7RL,38,19,KC4YVA
19:17:30,14043.7,N8UM,37,14,TI7W
19:17:30,14043.8,ZA1EM,31,13,OK1FCJ
19:17:30,14046.8,EA3FZT,35,10,WB6BEE
19:17:30,14046.8,EA3FZT,35,14,TI7W
19:17:31,14029.6,KH7X,40,11,K6FOD
19:17:31,14039.3,K7RL,39,28,N7VVX
19:17:31,14042.9,N4BA,35,11,WE9V
19:17:31,14043.7,N8UM,35,8,K6FOD
19:17:31,14052.6,W4LOO,24,17,K5EM
19:17:31,14062.5,KF0UVL,17,5,K6FOD
19:17:32,14032.2,N3RD,43,6,DL8LAS
19:17:32,14035.5,N3OC,40,13,S53WW
19:17:32,14046.2,AD8J,29,8,IK4VET
19:17:32,14046.5,F6HKA,27,8,IK7YTT
19:17:32,14046.8,EA3FZT,35,18,OH6BG
19:17:33,14032.1,N3RD,43,6,VE6AO
19:17:33,14032.7,N4BP,31,36,ZF9CW
19:17:33,14036.5,SM7T,29,33,IT9GSF
19:17:33,14036.5,SM7T,31,26,RU9CZD
19:17:33,14040.5,NE5A,30,14,KM3T-3
19:17:33,14043.7,N8UM,36,9,DL1HWS-4
19:17:33,14049.9,KN8N,24,4,KM3T-3
19:17:33,14049.9,KN8N,23,8,K3PA-1
19:17:33,14052.4,W4LOO,25,17,W8WWV
19:17:33,14052.5,W4LOO,24,8,KM3T-3
19:17:34,14032.2,N3RD,43,13,K7EK
19:17:34,14036.5,SM7T,30,22,BD8CS
19:17:34,14038.2,K0TG,41,19,W1NT-2
19:17:34,14040.5,NE5A,30,22,W1NT-2
19:17:34,14041.3,N5RZ,40,16,K7EK
19:17:34,14042.6,W7JET,39,18,K7EK
19:17:35,14038.2,K0TG,39,19,WX7V/5
19:17:35,14039.0,W7SW,26,7,WS3W
19:17:35,14043.7,N8UM,37,24,WX7V/5
19:17:35,14043.9,K1SU,32,11,ES5PC
19:17:35,14052.5,W4LOO,24,9,WX7V/5
19:17:36,14038.2,K0TG,40,24,VE6WZ-3
19:17:36,14038.2,K0TG,33,29,AC0C-1
19:17:36,14038.2,K0TG,40,16,KM3T-5
19:17:37,14032.1,N3RD,40,9,DK9IP-1
19:17:37,14032.2,N3RD,38,6,DF7GB
19:17:37,14038.2,K0TG,39,11,W1NT-6
19:17:37,14039.3,K7RL,40,27,K1RA-4
19:17:38,14028.5,W4SPR,31,18,VE6WZ
19:17:38,14038.2,K0TG,40,24,VE6WZ
19:17:38,14039.3,K7RL,40,19,W3RGA
19:17:38,14039.6,W8CAR,37,13,AA4PA
19:17:38,14039.6,W8CAR,37,15,VE6WZ
19:17:38,14040.5,NE5A,30,27,AA4PA
19:17:38,14041.3,N5RZ,40,25,WT8P
19:17:38,14043.9,K1SM,32,9,EA5WU
19:17:38,14046.1,AD8J,30,11,EI4HQ
19:17:39,14028.5,W4SPR,31,35,KD7EFG
19:17:39,14035.0,EA5M,37,18,LZ4AE
19:17:39,14035.0,EA5M,37,7,G4KCM
19:17:39,14045.0,AI5IN,38,4,G4KCM
19:17:39,14048.5,AB9CA,19,11,WC2L
19:17:39,14059.9,VE4GH,20,3,VE4DRK
19:17:40,14038.0,E70T,34,10,OK1FCJ
19:17:40,14038.2,K0TG,36,16,W2NNN
19:17:40,14038.2,K0TG,39,21,W6YX
19:17:40,14038.2,K0TG,37,9,TI7W
19:17:40,14039.0,W7SW,25,15,TI7W
19:17:40,14062.5,KF0UVL,17,11,WB6BEE
19:17:41,14027.4,N8KH,37,22,WE9V
19:17:41,14029.3,W2RQ,34,7,MM0ZBH
19:17:41,14038.0,E70T,34,8,KC4YVA
19:17:41,14038.2,K0TG,39,11,N2EPE
19:17:41,14040.5,NE5A,30,15,N2EPE
19:17:41,14040.5,NE5A,30,15,K9LC
19:17:41,14040.5,NE5A,31,27,WE9V
19:17:41,14062.4,KF0UVL,17,13,WE9V
19:17:41,14062.5,KF0UVL,17,18,K5TR
19:17:42,14024.4,K1DW,33,9,K6FOD
19:17:42,14027.4,N8KH,36,25,N4HAC
19:17:42,14029.2,W2RQ,44,17,NG7M
19:17:42,14034.1,VE5UO,33,19,N4HAC
19:17:42,14038.0,E70T,34,26,OH6BG
19:17:42,14038.0,E70T,34,22,N4HAC
19:17:42,14038.2,K0TG,36,6,K6FOD
19:17:42,14043.9,K1SM,32,7,DL1HWS
19:17:43,14038.1,E70T,34,11,IK4VET
19:17:43,14038.2,K0TG,40,16,KM3T-3
19:17:43,14040.5,NE5A,31,28,K3PA-1
19:17:43,14045.0,AI5IN,37,7,DL1HWS-4
19:17:43,14062.5,KF0UVL,17,24,K3PA-1
19:17:44,14038.0,E70T,35,28,RK3TD-2
19:17:44,14038.1,K0TG,39,26,W8WWV
19:17:44,14038.2,K0TG,40,14,KM3T-2
19:17:44,14038.2,K0TG,40,20,WA7LNW
19:17:44,14039.3,K7RL,36,23,W8WTS
19:17:44,14040.5,NE5A,30,13,KM3T-2
19:17:44,14049.9,KN8N,24,4,W1NT-2
19:17:44,14055.0,K5IRH,20,13,ZF9CW
19:17:45,14029.3,W2RQ,43,21,K7EK
19:17:45,14037.1,K0SN,38,12,K7EK
19:17:45,14055.0,K5IRH,21,5,N6TV
19:17:45,14058.0,W7BTR,20,3,N9CO
19:17:45,14062.6,KF0UVL,17,7,K7EK
19:17:46,14038.0,E70T,34,30,RK3TD
19:17:46,14044.6,N3SD,40,9,WX7V/5
19:17:46,14060.0,VE4GH,20,2,AC0C-1
19:17:47,14032.2,N3RD,43,5,DK0TE
19:17:47,14036.5,SM7T,29,22,K1RA-4
19:17:47,14038.2,K0TG,40,20,K1RA-4
19:17:47,14040.5,NE5A,30,15,KM3T-5
19:17:48,14027.4,N8KH,38,29,W3RGA
19:17:48,14035.3,NE2V,39,24,S53A
19:17:48,14036.5,SM7T,30,17,S53A
19:17:48,14040.3,KT5V,31,16,S53A
19:17:48,14045.3,N5NA,31,5,EA5WU
19:17:48,14062.5,KF0UVL,18,5,W3RGA
19:17:49,14024.9,W8FJ,38,38,AA4PA
19:17:49,14031.6,N6NT,34,7,VE6WZ
19:17:49,14035.0,EA5M,37,18,LZ4AE
19:17:49,14048.5,AB9CA,19,24,AA4PA
19:17:50,14031.6,VB7F,33,21,W6YX
19:17:50,14032.0,N3RD,43,10,VE4DRK
19:17:50,14036.5,SM7T,30,9,OK1FCJ
19:17:50,14038.2,K0TG,39,20,WB6BEE
19:17:50,14040.3,KT5V,31,29,W6YX
19:17:51,14028.8,W0UO,34,10,KC4YVA
19:17:51,14036.5,SM7T,29,18,KC4YVA
19:17:51,14038.0,E70T,33,15,N2EPE
19:17:51,14038.3,K0TG,41,15,KC4YVA
19:17:51,14040.3,KT5V,31,7,K9LC
19:17:51,14040.3,KT5V,31,19,WE9V
19:17:51,14040.4,KT5V,30,22,TI7W
19:17:52,14007.3,SP3DGV,14,8,IK7YTT
19:17:52,14036.5,SM7T,29,8,S50U
19:17:52,14036.5,SM7T,30,19,OH6BG
19:17:52,14040.3,KT5V,31,21,K6FOD
19:17:52,14040.4,KT5V,31,7,K5EM
19:17:53,14026.6,W1WEF,38,8,S53WW
19:17:53,14031.6,N6NT,33,32,KM3T-3
19:17:53,14036.5,SM7T,31,28,KM3T-3
19:17:53,14040.0,KC9IL,30,9,KM3T-3
19:17:53,14040.3,KT5V,31,10,NG7M
19:17:53,14048.0,K6NR,25,13,NG7M
19:17:53,14048.0,K6NR,25,20,KM3T-3
19:17:54,14007.3,SP3DGV,14,16,RU9CZD
19:17:54,14030.0,N7US,39,38,K3PA-1
19:17:54,14030.0,N7US,38,29,ZF9CW
19:17:54,14032.5,KO4VW,37,37,K3PA-1
19:17:54,14036.5,SM7T,30,27,KM3T-2
19:17:54,14036.5,SM7T,30,22,ZF9CW
19:17:54,14036.6,SM7T,30,14,BG7IEJ
19:17:54,14040.0,KC9IL,30,8,KM3T-2
19:17:54,14040.3,KT5V,31,36,K3PA-1
19:17:54,14040.3,KT5V,31,10,W8WWV
19:17:54,14040.4,KT5V,31,34,ZF9CW
19:17:54,14045.3,N5NA,30,22,VE6AO
19:17:54,14048.0,K6NR,25,31,K3PA-1
19:17:54,14048.0,K6NR,25,26,W8WWV
19:17:54,14048.0,K6NR,25,19,KM3T-2
19:17:54,14048.0,K6NR,25,26,ZF9CW
19:17:54,14060.0,KE7LKW,18,6,WA7LNW
19:17:55,14030.0,N7US,38,29,W1NT-2
19:17:55,14032.7,N4BP,31,9,WS3W
19:17:55,14036.5,SM7T,30,13,SE5E
19:17:55,14044.6,N3SD,36,9,W1NT-2
19:17:55,14045.4,N5NA,32,12,K7EK
19:17:55,14048.0,K6NR,25,6,W8WTS
19:17:55,14048.0,K6NR,25,23,W1NT-2
19:17:56,14030.0,N7US,37,13,W2MV
19:17:56,14036.5,SM7T,30,11,ES2RR
19:17:56,14036.5,SM7T,30,9,VU2TUM
19:17:56,14040.0,KC9IL,30,24,WX7V/5
19:17:56,14040.3,KT5V,31,17,N6TV
19:17:56,14040.3,KT5V,30,15,K9IMM
19:17:56,14042.0,K1TR,39,8,OE9GHV
19:17:56,14045.3,N5NA,31,4,N6TV
19:17:56,14046.8,EA3FZT,34,10,W2MV
19:17:56,14048.0,K6NR,25,10,N6TV
19:17:56,14048.0,K6NR,25,23,VE6WZ-3
19:17:56,14048.0,K6NR,25,16,K9IMM
19:17:56,14052.4,W4LOO,24,13,VE6WZ-3
19:17:57,14030.0,N7US,38,42,AC0C-1
19:17:57,14030.0,N7US,34,22,W1NT-6
19:17:57,14030.0,N7US,39,27,K1RA-4
19:17:57,14033.3,KR2Q,36,13,DP5G
19:17:57,14036.5,SM7T,30,4,KD2M
19:17:57,14036.5,SM7T,30,28,KM3T-5
19:17:57,14037.9,K6RB,33,30,AC0C-1
19:17:57,14040.0,KC9IL,31,9,KM3T-5
19:17:57,14040.3,KT5V,31,43,AC0C-1
19:17:57,14040.3,KT5V,30,11,DP5G
19:17:57,14040.3,KT5V,31,2,K1RA-4
19:17:57,14042.0,K1TR,38,22,AC0C-1
19:17:57,14042.0,K1TR,39,21,KM3T-5
19:17:57,14042.0,K1TR,39,5,DK0TE
19:17:57,14046.1,AD8J,30,10,DP5G
19:17:57,14048.0,K6NR,26,29,AC0C-1
19:17:57,14048.0,K6NR,25,21,KM3T-5
19:17:57,14048.0,K6NR,25,11,W1NT-6
19:17:57,14048.0,K6NR,25,24,K1RA-4
19:17:58,14030.0,N7US,38,13,S53A
19:17:58,14039.3,K7RL,39,6,VE7CC
19:17:58,14039.3,K7RL,39,6,VE7CC
19:17:58,14040.3,KT5V,31,6,AK6RI-1
19:17:58,14062.5,KF0UVL,18,1,AK6RI-1
19:17:59,14030.0,N7US,38,34,WC2L
19:17:59,14040.0,KC9IL,30,14,WC2L
19:17:59,14046.8,EA3FZT,34,6,LZ3CB
19:17:59,14046.8,EA3FZT,35,13,W3RGA
19:17:59,14048.0,K6NR,25,13,W3RGA
19:17:59,14048.0,K6NR,25,23,VE6WZ
19:17:59,14048.0,K6NR,25,9,VE6WZ
19:17:59,14052.4,W4LOO,24,13,VE6WZ
19:18:00,14030.1,N7US,41,32,W2NNN
19:18:00,14036.6,SM7T,30,23,W2NNN
19:18:00,14040.1,KC9IL,30,23,W2NNN
19:18:00,14047.9,K6NR,25,14,VE4DRK
19:18:01,14029.0,WA3AAN,36,24,TI7W
19:18:01,14030.0,N7US,40,26,ND7K
19:18:01,14040.0,KC9IL,31,18,ND7K
19:18:01,14040.0,KC9IL,30,32,K5TR
19:18:01,14040.3,KT5V,31,24,ND7K
19:18:01,14041.7,KC8J,30,20,W6YX
19:18:01,14046.1,AD8J,30,17,WB6BEE
19:18:01,14048.0,K6NR,26,27,WB6BEE
19:18:01,14048.0,K6NR,25,20,W6YX
19:18:01,14048.0,K6NR,25,13,N2EPE
19:18:01,14048.0,K6NR,25,25,K5TR
19:18:01,14048.1,K6NR,25,29,K7CO
19:18:01,14060.0,KE7LKW,18,7,K7CO
19:18:01,14060.0,KE7LKW,18,4,ND7K
19:18:01,14062.5,KF0UVL,17,9,W6YX
19:18:02,14028.9,WA3AAN,35,28,WE9V
19:18:02,14030.0,N7US,39,36,KC4YVA
19:18:02,14034.0,VE5UO,33,17,K9LC
19:18:02,14035.0,EA5M,38,41,IK7YTT
19:18:02,14036.5,SM7T,30,8,IK7YTT
19:18:02,14040.0,KC9IL,30,15,KC4YVA
19:18:02,14046.8,EA3FZT,35,18,IK7YTT
19:18:02,14048.0,K6NR,25,7,K9LC
19:18:02,14048.0,K6NR,25,17,WE9V
19:18:02,14048.0,K6NR,25,20,N7VVX
19:18:03,14030.0,N7US,38,15,K6FOD
19:18:03,14037.9,K6RB,35,23,NG7M
19:18:03,14042.0,K1TR,35,5,DO4DXA
19:18:04,14024.9,W8FJ,42,10,PI4CC
19:18:04,14024.9,W8FJ,43,17,VE6AO
19:18:04,14034.0,VE5UO,32,13,KM3T-3
19:18:04,14037.6,N4HAI,31,8,IT9GSF
19:18:04,14042.0,K1TR,40,10,VE6AO
19:18:04,14046.8,EA3FZT,35,10,BD8CS
19:18:05,14023.2,AB5SE,33,16,ZF9CW
19:18:05,14026.3,WG3J,42,13,SE5E
19:18:05,14029.0,WA3AAN,32,13,WA7LNW
19:18:05,14036.5,SM7T,29,32,W1NT-2
19:18:05,14040.3,KT5V,31,21,N9CO
19:18:05,14040.4,KT5V,31,25,WA7LNW
19:18:05,14046.8,EA3FZT,34,26,W1NT-2
19:18:05,14052.5,W4LOO,25,15,ZF9CW
19:18:06,14024.9,W8FJ,43,13,K7EK
19:18:06,14032.6,KO4VW,38,12,K7EK
19:18:06,14035.9,N6CHU,28,29,N6TV
19:18:06,14036.5,SM7T,30,22,W2MV
19:18:06,14037.9,K6RB,35,19,K7EK
19:18:06,14040.4,KT5V,31,26,K7EK
19:18:06,14040.5,NE5A,31,18,K4PP
19:18:07,14024.4,K1DW,33,16,DP5G
19:18:07,14027.4,N8KH,38,17,N2YCH
19:18:07,14027.4,N8KH,37,30,AC0C-1
19:18:07,14034.1,VE5UO,33,15,W1NT-6
19:18:07,14036.0,N6CHU,28,12,W1NT-6
19:18:07,14038.0,E70T,34,10,HA2NA
19:18:07,14039.3,K7RL,38,31,K9IMM
19:18:07,14040.5,NE5A,34,28,AC0C-1
19:18:07,14049.6,AH7RF,30,8,ZL4YL
19:18:07,14049.9,KN8N,23,4,KM3T-5
19:18:07,14049.9,KN8N,24,5,AC0C-1
19:18:08,14035.5,N3OC,37,37,S53A
19:18:08,14035.9,N6CHU,27,15,AK6RI-1
19:18:08,14037.9,E70T,34,12,OK1HRA
19:18:08,14046.8,EA3FZT,35,4,F4GOU
19:18:09,14038.6,W7KFI/5,18,41,W3RGA
19:18:09,14038.6,W7KF,18,41,W3RGA
19:18:09,14039.3,K7RL,40,10,WT8P
19:18:09,14040.3,KT5V,31,6,WT8P
19:18:09,14040.3,KT5V,31,16,AA4PA
19:18:10,14024.7,W8FJ,43,10,VE4DRK
19:18:10,14027.4,N8KH,37,27,WC2L
19:18:10,14036.5,SM7T,30,15,WC2L
19:18:10,14042.0,K1TR,38,10,VE6WZ
19:18:11,14036.0,N6CHU,28,36,K7CO
19:18:11,14038.6,W7KFI,18,20,WB6BEE
19:18:11,14038.6,W7KFI,19,16,ND7K
19:18:12,14027.4,N8KH,37,19,N2EPE
19:18:12,14027.7,W8FN,36,7,WE9V
19:18:12,14035.9,N6CHU,28,33,K5TR
19:18:12,14035.9,N6CHU,27,27,WE9V
19:18:12,14038.5,W7KFI/5,18,20,K5TR
19:18:12,14038.6,W7KFI/5,18,32,N2EPE
19:18:12,14038.6,W7KFI/5,18,19,TI7W
19:18:12,14039.3,K7RL,40,14,TI7W
19:18:13,14026.6,W1WEF,38,8,K6FOD
19:18:13,14032.2,N3RD,43,6,DL1HWS
19:18:13,14033.3,KR2Q,36,11,DK0KK
19:18:13,14035.9,N6CHU,28,26,N7VVX
19:18:13,14035.9,N6CHU,27,23,K6FOD
19:18:13,14035.9,N6CHU,28,24,NG7M
19:18:13,14038.6,W7KF,19,12,NG7M
19:18:14,14027.4,N8KH,37,27,K3PA-1
19:18:14,14029.0,WA3AAN,35,21,IT9GSF
19:18:14,14032.8,N4BP,30,8,W2NAF
19:18:14,14038.6,W7KF,19,25,K3PA-1
19:18:14,14038.6,W7KFI/5,19,25,K3PA-1
19:18:14,14041.7,KC8J,30,4,VE6AO
19:18:14,14043.2,K5UV,37,7,VE6AO
19:18:14,14046.8,EA3FZT,34,29,IT9GSF
19:18:15,14027.4,N8KH,37,22,W1NT-2
19:18:15,14062.5,KF0UVL,17,8,WA7LNW
19:18:16,14027.4,N8KH,37,17,N9CO
19:18:16,14027.4,N8KH,37,19,K4PP
19:18:16,14033.0,WJ9B,35,4,K7EK
19:18:16,14038.6,W7KFI/5,18,34,N9CO
19:18:16,14039.0,W7SW,26,40,N9CO
19:18:16,14045.1,AI5IN,31,29,K7EK
19:18:16,14046.5,F6HKA,31,4,ES5PC
19:18:16,14046.9,EA3FZT,34,9,K7EK
19:18:16,14055.1,K5IRH,22,13,K7EK
19:18:17,14025.7,N2YO,39,26,VE6WZ-3
19:18:17,14027.4,N8KH,37,25,K9IMM
19:18:17,14028.9,WA3AAN,31,19,K9IMM
19:18:17,14029.0,WA3AAN,35,8,KD2M
19:18:17,14030.1,N7US,40,32,N2YCH
19:18:17,14035.0,EA5M,36,9,DP5G
19:18:17,14036.2,W5TM,37,24,K9IMM
19:18:17,14039.0,W7SW,26,28,N2YCH
19:18:17,14041.7,KC8J,30,24,WX7V/5
19:18:17,14043.2,K5UV,37,14,N6TV
19:18:18,14025.8,N2YO,39,17,K1RA-4
19:18:18,14027.4,N8KH,36,28,K1RA-4
19:18:18,14031.5,N6NT,34,8,OK1HRA
19:18:18,14031.6,N6NT,34,29,S53A
19:18:18,14037.1,WA2LMC,30,33,AC0C-1
19:18:18,14038.6,W7KFI/5,18,35,AC0C-1
19:18:18,14038.6,W7KFI/5,18,25,K1RA-4
19:18:18,14043.2,K5UV,37,18,W1NT-6
19:18:19,14031.6,N6NT,34,6,G0KTN
19:18:20,14025.7,N2YO,39,26,VE6WZ
19:18:20,14025.8,N2YO,38,7,VE6WZ
19:18:20,14026.6,W1WEF,37,15,VE6WZ
19:18:20,14031.6,N6NT,33,31,KD7EFG
19:18:20,14041.7,KC8J,30,25,KD7EFG
19:18:21,14025.8,N2YO,40,24,K7CO
19:18:21,14027.5,N8KH,37,20,W2NNN
19:18:21,14028.0,K9UIY,29,25,WB6BEE
19:18:21,14046.2,AD8J,31,14,DL8LAS-3
19:18:22,14025.8,N2YO,38,15,W6YX
19:18:22,14025.8,N2YO,37,21,ND7K
19:18:22,14025.8,N2YO,37,15,TI7W
19:18:22,14025.8,N2YO,38,13,K5TR
19:18:22,14027.4,N8KH,37,25,K5TR
19:18:22,14028.0,K9UIY,29,8,KC4YVA
19:18:22,14028.0,K9UIY,30,14,K5TR
19:18:22,14029.6,KH7X,38,16,TI7W
19:18:22,14031.4,K5SJC,33,3,N2EPE
19:18:22,14031.6,N6NT,35,23,WE9V
19:18:22,14032.1,N3RD,43,6,MM0ZBH
19:18:22,14036.2,W5TM,36,12,KC4YVA
19:18:22,14036.8,K0VBU,37,29,K5TR
19:18:22,14038.0,E70T,35,23,HA8TKS
19:18:22,14039.0,W7SW,25,18,ND7K
19:18:22,14066.5,WJ0L,21,5,W6YX
19:18:23,14022.0,EA2CAR,23,27,OH6BG
19:18:23,14033.3,KR2Q,37,12,K5EM
19:18:23,14046.1,AD8J,30,6,DL1HWS
19:18:23,14046.2,AD8J,31,14,DL8LAS
19:18:24,14022.0,EA2CAR,23,38,IT9GSF
19:18:24,14025.8,N2YO,38,14,NG7M
19:18:24,14046.5,F6HKA,31,4,NU4F
19:18:24,14047.2,K6NR,25,25,NG7M
19:18:24,14047.2,K6NR,25,19,KM3T-3
19:18:25,14022.0,EA2CAR,23,25,YO5LD
19:18:25,14022.0,EA2CAR,23,37,SE5E
19:18:25,14022.0,EA2CAR,23,14,RU9CZD
19:18:25,14022.0,EA2CAR,23,17,BD8CS
19:18:25,14024.4,K1DW,34,9,KM3T-2
